address,city,state,country,hotel_star_rating,latitude,longitude,pageurl,property_id,property_name,room_type,uniq_id
Binsar Road. Dinapani. 263601 Almora. India – Show map,almora,Uttarakhand,India,3-star hotel,29.61104826,79.67487931,http://www.booking.com/hotel/in/binsar-eco-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1497067,Binsar Eco Resort,Family Cottage,112bc1c0c424f857e6b2d17774f7e1d9
Pammathu kulam. Pothur. Redhills. 600052 Chennai. India – Show map,chennai,Tamil Nadu,India,,13.15786805,80.15524149,http://www.booking.com/hotel/in/the-grand-blossoms-resort-chennai.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1490549,The Grand Blossoms Resort,Budget Double Room,8854d5ec5283b4dfb07ad28ac9c4237a
,new delhi,Delhi NCR,India,5-star hotel,28.58636595,77.18994569,http://www.booking.com/hotel/in/oyo-rooms-igi-airport.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe King Suite,10696d0a897f504121d936c5cac71b46
593. Sector No. 39 (near Cyber Park). 122001 Gurgaon. India – Show map,gurgaon,Haryana,India,,28.43968363,77.0527491,http://www.booking.com/hotel/in/acorn-hotels-amp-resorts.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1487801,Cube at Cyber Park,Double Room,2b4ecade36e1447053dbd95b62962f91
,chennai,Tamil Nadu,India,3-star hotel,12.97639074,80.19091085,http://www.booking.com/hotel/in/oyo-apartments-velachery-railway-station.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Double Room,e90ef822dac22328d1542ce9bdeebbd1
Modi no. 3. Sitabuldi. 440012 Nagpur. India – Show map,nagpur,Maharashtra,India,3-star hotel,21.14350618,79.08371508,http://www.booking.com/hotel/in/amrta.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1487023,Hotel Amrta,Budget Double Room with Cooler,4679ec6bebd4b67c8af1b32dd1ff5603
Near BSF Chowk G.T Road. 144001 Jalandhar. India – Great location -,jalandhar,Punjab,India,4-star hotel,31.31108348,75.60683301,http://www.booking.com/hotel/in/best-western-summerlea-jalandhar-jalandhar1.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1495364,Best Western Summerlea jalandhar,Deluxe Double Room,a375d8c908bf37b6dc8b86d17a29fa18
148 Dindigul Road. 624601 Palni. India – Show map,palni,Tamil Nadu,India,2-star hotel,10.4496058,77.5172593,http://www.booking.com/hotel/in/abirami-residency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1489208,Abirami Residency,Deluxe Double Room,d1759ed0d7a6f88878af34c593ff2905
Jogiwra Road. Near Tokyo House. 176219 McLeod Ganj. India – Show map,mcleod ganj,Himachal Pradesh,India,2 stars,32.23673074,76.32731885,http://www.booking.com/hotel/in/backpackers-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1491379,Hotel Backpackers Inn,Deluxe Double Room with Balcony,f9b846e9ff4dcacc027da1ce697a98a1
Blue Whale Water Park. Next To Royal Goan Beach Club Baga. Arpora. 403516 Baga. India – Show map,baga,Goa,India,,15.56942119,73.75356227,http://www.booking.com/hotel/in/coco-heritage-home.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1482023,Coco Heritage Home,Deluxe Double Room,cb948e573981abcb1d1364a520bfd3e9
#436/E. KRS Road-Ring Road Junction. Hebbal Mysuru. 570016 Mysore. India – Show map,mysore,Karnataka,India,,12.35093325,76.62672043,http://www.booking.com/hotel/in/akshaya-palace-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1489285,Akshaya Palace Inn,Double Room with Fan,aa10b68713f927e5bc8c1fba84eff7c2
3. West Wing. 1st Floor. Framroz Court. Dada Saheb Phalke Marg. Dadar. Dadar. 400014 Mumbai. India – Show map,mumbai,Maharashtra,India,,19.01284824,72.84239543,http://www.booking.com/hotel/in/city-guest-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485189,City Guest House,Standard Double Room,f15e652c55d612ca6a9f75ef820bf632
Revenue Colony.Kovur Nagar. Sub Registrar Office. Opp:Ramnagar Park. 515001 Anantapur. India – Show map,anantapur,Andhra Pradesh,India,,14.67085741,77.5871631,http://www.booking.com/hotel/in/lotus-grand.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1491282,Hotel Lotus Grand,Deluxe Double Room (2 Adults + 1 Child),1d920855d06cf8e872ff685b334a5360
#4370 Kikkar Bazar Opp. P.N.B. Bank. Near Barnala General Store. 151001 Bathinda. India – Show map,bathinda,Punjab,India,,30.20991702,74.93766904,http://www.booking.com/hotel/in/satyam-bhatinda.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485362,Hotel Satyam,Double Room,5d7567bbff0929f5eec93e3e8ba91c76
kochuparambil house.shenoy cross road.kaloor.cochin.pin-682017. Ernakulam. 682017 Cochin. India – This neighbourhood is a great choice for travellers interested in nature. scenery. and relaxation – Check location Great location -,cochin,Kerala,India,,9.991818613,76.29390121,http://www.booking.com/hotel/in/thomas-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1496956,Thomas Inn,Standard Twin Room,8a28e136f0f39f455f9fcabf11b74281
Hotel Prince B. Dr. B.Baruah Road. Ulubari. 781007 Guwahati. India – Show map,guwahati,Assam,India,,26.18058728,91.75615758,http://www.booking.com/hotel/in/prince-b.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1484802,Hotel Prince B,Economy Double Room,24654dd90b7f9925e1ac54037bfb387b
Pujitha Residency. Near Kanipakam Temple. Beside Kanipakam Bus Stand. Kanipakam.. 517131 Chittoor. India – Great location -,chittoor,Andhra Pradesh,India,2-star hotel,13.27651769,79.03430611,http://www.booking.com/hotel/in/pujitha-residency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1486593,Pujitha Residency Kanipakam,Budget Double Room with Fan,aa5b0df97db8e1c966c904311b8f5a43
8186/6 Arakashan Road. Paharganj. Paharganj. 110055 New Delhi. India – This neighbourhood is a great choice for travellers interested in city trips. sightseeing. and shopping – Check location Show map,new delhi,Delhi NCR,India,1 stars,28.64592997,77.21523497,http://www.booking.com/hotel/in/shiv-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1480139,Hotel Shiv Palace,Deluxe Room (2 Adults + 1 Child),5958b766e0771ae975a533c8ce339eb2
Jodhpur Road. 305901 Beāwar. India – Show map,beāwar,Rajasthan,India,,26.096226,74.30265605,http://www.booking.com/hotel/in/raj-mahal-beawar.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485298,Hotel Raj Mahal,Deluxe Room,31860a93ee805a290da514796d8521b7
Dhibba Para. ward no. 5. Old city. Jaisalmer. 345001 Jaisalmer. India – Great location -,jaisalmer,Rajasthan,India,,26.9120804,70.91811061,http://www.booking.com/hotel/in/mystic-dervish.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1488811,Mystic Dervish,Tent,35dcec04a9718a8a03c3738a8488c785
,kīluparamba,Kerala,India,3-star hotel,11.2569566,76.11038594,http://www.booking.com/hotel/in/yaz-short-stay-home.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe Family Room,41a9c5cfb8c7aa3a0ec0424b6a9cd746
A-288. NH-8 near IGI Airport Road No. 1. Mahipalpur Extension. Delhi. Mahipalpur. 110037 New Delhi. India – This neighbourhood is a great choice for travellers interested in history. food. and culture – Check location Show map,new delhi,Delhi NCR,India,3-star hotel,28.54953115,77.12883532,http://www.booking.com/hotel/in/oyo-rooms-aerocity-2.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1496872,OYO Rooms Aerocity 2,Deluxe Family Room,3052f433ff5fdba9361532b20b914b54
Exhibition Road. 800001 Patna. India – Show map,patna,Bihar,India,,25.60865584,85.14186233,http://www.booking.com/hotel/in/windsor-patna.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1490526,Hotel Windsor,Budget Double Room,427a1e3034dbd1849157cd25a9571433
Dhanu Bordi Road. Lakhsmi Baug Opp. Bordi Beach. 401701 Bordi. India – Show map,bordi,Maharashtra,India,,20.10127939,72.73550034,http://www.booking.com/hotel/in/anand-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1488330,Anand Resort,Budget Double Room,93dec727cf69d125526671eb9c91ebab
Dhibba Para. ward no. 5. Old city. Jaisalmer. 345001 Jaisalmer. India – Great location -,jaisalmer,Rajasthan,India,,26.9120804,70.91811061,http://www.booking.com/hotel/in/mystic-dervish.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1488811,Mystic Dervish,Tent,395b83b092338482d64519022dd48ab9
Pammathu kulam. Pothur. Redhills. 600052 Chennai. India – Show map,chennai,Tamil Nadu,India,,13.15786805,80.15524149,http://www.booking.com/hotel/in/the-grand-blossoms-resort-chennai.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1490549,The Grand Blossoms Resort,Budget Double Room,b822ae438fa5ce0dc6275a6f83d68e00
,digha,West Bengal,India,3-star hotel,21.64782487,87.60397598,http://www.booking.com/hotel/in/basanta-villa-new-digha.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Budget Double Room,17e793814b895f4599a4f4bfaa6bbbc4
Near BSF Chowk G.T Road. 144001 Jalandhar. India – Great location -,jalandhar,Punjab,India,4-star hotel,31.31108348,75.60683301,http://www.booking.com/hotel/in/best-western-summerlea-jalandhar-jalandhar1.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1495364,Best Western Summerlea jalandhar,Deluxe Double Room,5d405cbf5c7fd2e0b10f71a0c2ba031c
Palayil (H). Thirunallur P.O.Cherthala.Alappuzha. 688541 Vayalār. India – Show map,vayalār,Kerala,India,,9.708806239,76.35912716,http://www.booking.com/hotel/in/raindrops-heritage-homestay.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1487606,Raindrops Heritage Homestay,Deluxe King Suite,0456ecd9401db6f190c78acb2b48a1b4
Dhibba Para. ward no. 5. Old city. Jaisalmer. 345001 Jaisalmer. India – Great location -,jaisalmer,Rajasthan,India,,26.9120804,70.91811061,http://www.booking.com/hotel/in/mystic-dervish.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1488811,Mystic Dervish,Tent,b1b7d6fdbad6a6cf39b7683e6798b9a7
Sarole Tal - Bhor Near Shirwal. 412205 Kapūrwāhāl. India – Show map,kapūrwāhāl,Maharashtra,India,3-star hotel,18.18354307,73.95426661,http://www.booking.com/hotel/in/amruta-garden-executive.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1492287,Hotel Amruta Garden Executive,Superior Double Room with Two Double Beds,3accd989d1ac2f9d7e8fdea5f1a84f7e
Chettikadu Beach . West of Priyadarshini Junction.Between Thumpolly and Poomkav. 688008 Alleppey. India – Great location -,alleppey,Kerala,India,,9.5244785,76.31119877,http://www.booking.com/hotel/in/angeo-beach-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1496634,Angeo Beach House,Deluxe Double or Twin Room with Ocean View,5e13bca3067e3f664b296b036b18c431
Jamnikund Road Pushkar -305022 district Ajmer Rajasthan. 305022 Pushkar. India – Show map,pushkar,Rajasthan,India,,26.48017458,74.56902355,http://www.booking.com/hotel/in/sukha-39-s-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485475,Sukha's Palace,Deluxe Double Room,0a8c1d4e8016f3140e62a52c10e80b98
,jaipur,Rajasthan,India,3-star hotel,26.91543149,75.70621043,http://www.booking.com/hotel/in/oyo-premium-malviya-nagar-jln-marg.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Executive Double Room,810d9cb7c6bddc6e44834b25ff796b7c
,kolkata,West Bengal,India,2-star hotel,22.56380242,88.37253713,http://www.booking.com/hotel/in/mukherjee-39-s-green-field.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Executive Double Room,10e7bf1f874741c439c0dd501340e335
Kumarhatti. 173229 Solan. India – Show map,solan,Himachal Pradesh,India,,30.90209582,77.09329605,http://www.booking.com/hotel/in/millenium-2000-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1489366,Millenium 2000 Resort,Standard Double Room,abb1bce07a3ddf135bdda314ff51eaf6
S 8/110. H 6. Khajuri Colony. M. A. Road. 221002 Varanasi. India – Show map,varanasi,Uttar Pradesh,India,,25.34110581,82.99046248,http://www.booking.com/hotel/in/river-view-holiday-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1492313,River View Holiday House,Deluxe Double Room,877ca882017e52854c4a77053d94d83c
