address,city,state,country,hotel_star_rating,per_day_price,latitude,longitude,pageurl,property_id,property_name,room_type,uniq_id
Inner Circle Road.Contractors Area.Bistupur.. 831001 Jamshedpur. India – Show map,jamshedpur,Jharkhand,India,3-star hotel,1059,22.79889221,86.17391467,http://www.booking.com/hotel/in/the-sonnet-jamshedpur.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,499861,The Sonnet,Superior Room,9a99dbad64898f3f1c274c96c302368a
99/5/13.Ballygunge Place.Ballygunge Phari.. Ballygunge. 700019 Kolkata. India – This neighbourhood is a great choice for travellers interested in art. museums. and food – Check location Show map,kolkata,West Bengal,India,3-star hotel,1199,22.52778376,88.36778998,http://www.booking.com/hotel/in/blue-chip.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,537264,Blue Chip,Standard Double or Twin Room,44df9a534e254141d124e1bd86300b19
TB Road.. 686001 Kottayam. India – Show map,kottayam,Kerala,India,4 stars,1299,9.586167065,76.52289212,http://www.booking.com/hotel/in/arcadia.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,578247,Hotel Arcadia,Standard Double or Twin Room,6c36a08fcac5d2f708edd40032181dcf
,jaisalmer,Rajasthan,India,3-star hotel,999,26.91376129,70.77640548,http://www.booking.com/hotel/in/roop-mahal.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Family Room,2ae3bfc6a38150e814df540ea57e3fed
23-24-25.Holy Mahamaham Tank West. 612001 Kumbakonam. India – Great location -,kumbakonam,Tamil Nadu,India,3-star hotel,1099,10.9560599,79.38100576,http://www.booking.com/hotel/in/rayas-group-of-hotels.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,546796,Raya's Grand,Deluxe Double or Twin Room,cc33a5fc1163af90b23f795208565bfc
Plot 37 B 6th Road. Near Dena Bank. Santacruz East. Santacruz. 400055 Mumbai. India – This neighbourhood is a great choice for travellers interested in nightlife. business. and friendly people – Check location Show map,mumbai,Maharashtra,India,,1661,19.0793131,72.84302691,http://www.booking.com/hotel/in/kishish-kunj.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1837285,Hotel Kishish Kunj,Deluxe Double Room,54ab3c5feb918d3754114495c0b4d54d
Nigeen Lake West. Opposite Nigeen Club. 190011 Srinagar. India – Show map,srinagar,Jammu & Kashmir,India,,4257,34.12101366,74.82743293,http://www.booking.com/hotel/in/monarch-group-of-houseboats-srinagar1.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1629281,Monarch Group Of Houseboats,Super Deluxe Double Room,1f809e7b7f4b58e3d5fc9e455c061d7c
,srinagar,Jammu & Kashmir,India,,2339,34.09716573,74.83215165,http://www.booking.com/hotel/in/group-of-goona-boats.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Three-Bedroom Apartment,be7edfca3f162f62cd92caf08cae6df8
Moti Khardi. 361140 Sika. India – Show map,sika,Gujarat,India,4 stars,1299,22.41266144,69.88296173,http://www.booking.com/hotel/in/express-residency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,550154,Hotel Express Residency-Jamnagar,Deluxe Double Room,6c4accd94984417b3f6d782a135670e8
near Western Group of Temples.. 471606 Khajurāho. India – Great location -,khajurāho,Madhya Pradesh,India,3-star hotel,1299,24.8533744,79.9236539,http://www.booking.com/hotel/in/casa-di-william.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,547294,Hotel Casa di William,Standard Double or Twin Room with Fan,888dba57819f6dfa28a1ec7fa7fea804
C/O Snowden. H. No. 379/D. Mondo Pulvado Salcette. 403716 Benaulim. India – Show map,benaulim,Goa,India,1-star hotel,549,15.24300097,73.95004749,http://www.booking.com/hotel/in/nk-holiday-apartments.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1766554,NK Holiday Apartments,Apartment with Balcony,5f6b8c07818c5c6109f3934e6e66d04e
Iruttala. Pothamedu Bison Valley Road Munnar. Idukki. 685612 Munnar. India – Show map,munnar,Kerala,India,1 stars,499,10.04659485,77.07810402,http://www.booking.com/hotel/in/madhumanthra.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1758834,Madhumanthra Resort,Honey Dew with balcony,dcb607702d1cc5f138d1d3dd9c9c5bea
Rachana Chaitraban.Ashiyana Park 2. Aundh. 411007 Pune. India – Show map,pune,Maharashtra,India,5-star hotel,5999,18.5576163,73.8033589,http://www.booking.com/hotel/in/oyo-rooms-ashiyana-park-aundh.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829565,OYO Rooms Ashiyana Park Aundh,King Room with Lake View,33657a8ffe7a7b8a3216c367002a39b4
Opp. Surat Railway Station Near Alankar Cinema. 395007 Sūrat. India – Show map,sūrat,Gujarat,India,3-star hotel,1199,21.2045681,72.8385937,http://www.booking.com/hotel/in/central-excelency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,557998,Hotel Central Excellency,Standard Double or Twin Room,8ee00fc219d615adc1033c1d60d2ba7b
S.C.O. 1054-1057Sector 22-B.. 160022 Chandīgarh. India – Show map,chandīgarh,Chandigarh,India,,3421,30.73542,76.778105,http://www.booking.com/hotel/in/oyo-premium-sector-22b-chandigarh.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663241,OYO Premium Sector 22B Chandigarh,Two-Bedroom Apartment,a6e712ecaa5b97f15fbd58d482978c3e
,mumbai,Maharashtra,India,,1771,19.17960989,72.85428062,http://www.booking.com/hotel/in/oyo-rooms-lbs-marg-bkc-2.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Standard Family Room,abd911259ed9b13ec63425d88b9b0642
A.T.Road. 781001 Guwahati. India – Show map,guwahati,Assam,India,3-star hotel,1199,26.17835564,91.74324811,http://www.booking.com/hotel/in/vishwaratna-pvt-ltd.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,500680,Vishwaratna Hotel,Executive Double Room,3092879c65cb8fa870afd9f955aa0d19
Anjuthuruthu. Kollankoombu Kadavu. Poochakkal Road. Panavally. 688526 Perumbalam. India – Show map,perumbalam,Kerala,India,,4513,9.820242733,76.36178522,http://www.booking.com/hotel/in/grand-ayur-island.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1618774,Grand Ayur Island Alleppey,Deluxe Room,00e48290bf2bbce7eed3b415cb4b6d4f
Village Basata. Near Panna Tiger Reserve. Panna Khajuraho Road. 471101 Khajurāho. India – Great location -,khajurāho,Madhya Pradesh,India,,2178,24.75332796,80.01921326,http://www.booking.com/hotel/in/camp-panna.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1479900,Camp Panna,Economy Twin Room,cbe9dcd84ad9e6e286a4ac7abd52fdd9
# 511 Kingston Arcade. 28C Cross.Geetha Colony 4th Block. Jayanagar. Jayanagar. 560011 Bangalore. India – This neighbourhood is a great choice for travellers interested in botanical gardens. restaurants. and shopping – Check location Show map,bangalore,Karnataka,India,3 stars,899,12.92962242,77.58553773,http://www.booking.com/hotel/in/kingston-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,496095,Kingston Palace,Standard Double Room with Fan,6800dcca21be648a256acf86b69b18f7
No. 168. Kamarat Salai. Saram. Pondicherry. 605013 Pondicherry. India – Show map,pondicherry,Pondicherry,India,3-star hotel,1059,11.93905844,79.81681377,http://www.booking.com/hotel/in/le-royal-park.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,555970,Hotel Le Royal Park,Junior Suite,0c7867d01cd172c0468970a3f376245a
Lake Palace Road.Lake City. Udaipur. 335285 Udaipur. India – Great location -,udaipur,Rajasthan,India,,4398,24.57413124,73.68725267,http://www.booking.com/hotel/in/rang-niwas-palace-udaipur.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1630766,Rang Niwas Palace,Standard Double Room,75635c3c01ceeb823a65c983dfb5a06c
Dal Lake. Gate No:7. 190001 Srinagar. India – Show map,srinagar,Jammu & Kashmir,India,3-star hotel,1099,34.086305,74.835101,http://www.booking.com/hotel/in/houseboat-ambassador.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,551388,Houseboat Ambassador,Deluxe Double Room with Lake View,3956c8a5af805f3db97b7339508780c6
B-25-26. Fateh Singh Market. Near Kalpana Travels. Railway Station. 302006 Jaipur. India – Show map,jaipur,Rajasthan,India,3 stars,899,26.91767183,75.79094946,http://www.booking.com/hotel/in/aapnni.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,539510,Aapnni Hotel,Standard Double Room,cc23943f2121471fc0c9d05b219fa708
C-1103. Manavsthal Heights. Military Road. Marol. Andheri East. 400072 Mumbai. India – Show map,mumbai,Maharashtra,India,4 stars,1299,19.11592358,72.88665435,http://www.booking.com/hotel/in/when-in-mumbai.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,579021,When In Mumbai,Apartment,3140a76cd6d92da7fa3f6e09f31b665e
Plot No. 107. 5 A Cross. HRBR Layout. 3rd BlockKalyan Nagar. 560043 Bangalore. India – Show map,bangalore,Karnataka,India,,3880,13.02669,77.633261,http://www.booking.com/hotel/in/oyo-apartments-kammanahalli.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663074,OYO Apartments Kammanahalli,Deluxe Double Room,eefee9005000cb26b4db49a7e0223dfc
ajay hotel upper gumat bazar jammu. 180001 Jammu. India – Show map,jammu,Jammu & Kashmir,India,4-star hotel,1749,32.72762151,74.86119658,http://www.booking.com/hotel/in/ajay.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,575494,Ajay Hotel,Standard Double Room with Fan,290e57339f4867d2a9a8e3b0e351843c
Shalimar. 191121 Srinagar. India – Show map,srinagar,Jammu & Kashmir,India,3-star hotel,1299,34.1516793,74.87907887,http://www.booking.com/hotel/in/john-s-lodge.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,555886,John's Lodge,Double Room with Fan,73459d3a37ba4d536d5cbece9baef25b
Street No-3. Mahipalpur. Mahipalpur. 110037 New Delhi. India – This neighbourhood is a great choice for travellers interested in history. food. and culture – Check location Show map,new delhi,Delhi NCR,India,3-star hotel,1199,28.54828526,77.12738988,http://www.booking.com/hotel/in/airport-sunrise-blue.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,558182,Airport Hotel Sunrise Blue,Deluxe Double Room,31cd230d43980a5ee2b0d31d2c96148c
1709/A1. Near Saipem Sports club. Candolim Beach road. 403515 Candolim. India – Show map,candolim,Goa,India,3-star hotel,899,15.52303568,73.79189372,http://www.booking.com/hotel/in/wildflower-villas.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,485674,Wildflower Villas,Family Room,059acda50c37c1e61972faa57074f539
,kolkata,West Bengal,India,,1905,22.56380242,88.37253713,http://www.booking.com/hotel/in/oyo-rooms-ruby-em-by-pass.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe Room,a727c5d324ffe2109c0b41b560cebe3d
,mumbai,Maharashtra,India,,2248,19.17949865,72.84966454,http://www.booking.com/hotel/in/sweet-home-mumbai.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Super Deluxe Double Room,f225e7201d9d153d84ad73fbacdcd550
On Fort. Yvas Para. Jaisalmer Rajasthan. 345001 Jaisalmer. India – Great location -,jaisalmer,Rajasthan,India,,4361,26.91280718,70.91190398,http://www.booking.com/hotel/in/himmat-niwas.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1624569,Hotel Himmat Niwas,Double Room with Private Bathroom,7e9a4a7d82c22ae5921f58acfa9ae935
Jos Junction. Beside Bhima Gold MG Road Kochi. Ernakulam. 682011 Cochin. India – This neighbourhood is a great choice for travellers interested in nature. shopping for clothes. and scenery – Check location Show map,cochin,Kerala,India,,3511,9.968681,76.286294,http://www.booking.com/hotel/in/oyo-premium-jos-junction.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663170,OYO Premium JOS Junction,Standard Double or Twin Room with Balcony,7f5c311c389e6005f69ff29a9ec7906d
,būndi,Rajasthan,India,,3055,25.44982556,75.64275809,http://www.booking.com/hotel/in/vista-rooms-at-nawal-sagar-lake.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Standard Double Room,420c2dce79eb319ade7a9fa115ded708
52C.ST Stand Road. Lonavala District. Pune. 410401 Lonavala. India – Show map,lonavala,Maharashtra,India,3-star hotel,899,18.75393771,73.40484023,http://www.booking.com/hotel/in/the-metropole-pg-hotels-amp-resorts-pvt-ltd.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,538141,Hotel The Metropole,Super Deluxe Double Room,7c4fb5b20bc1ceca5c3298fb78eeab45
